modelo_final,calibracao,split_temporal,roc_auc,pr_auc,brier,log_loss,base_rate,precision_top_5,recall_top_5,lift_top_5,precision_top_10,recall_top_10,lift_top_10,threshold_alto_risco,flagged_rate_alto_risco,precision_alto_risco,recall_alto_risco,f2_alto_risco,lift_alto_risco
logistic_full,isotonic,treino,0.7063639004087007,0.11900082636306285,0.05406941651668075,0.20986745558368744,0.05927828916719657,0.16264281828073993,0.13718628997562024,2.7437164696504643,0.1456236398258977,0.24566183852000573,2.4566100316282906,0.11677631578947369,0.10621805705269673,0.144206297120356,0.25839667288111284,0.22306903775014486,2.4327000516768775
logistic_full,isotonic,validacao,0.7041035899414593,0.12445804980487635,0.05613439983662765,0.2160636916024945,0.06181314709935656,0.17449405717956953,0.14114956865190728,2.822927894272931,0.1512391782714146,0.24467311090323252,2.4467153893380864,0.11677631578947369,0.09644611346866136,0.15289944375978418,0.23856667706059662,0.21452739015431205,2.4735748127177266
logistic_full,isotonic,teste,0.6974857517290113,0.13272024769949284,0.059355604879139684,0.22654852340157564,0.06568162437903796,0.19245592207082815,0.14650711513583442,2.9301334108333914,0.16600916456771767,0.2527490297542044,2.527482627556618,0.11677631578947369,0.09682152405402863,0.16755731770384416,0.24699685825170947,0.22560484126213798,2.5510531946788975
